,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,bc_distance,bu_distance,nu_distance,hu_distance,mit_distance
532,101005747111,2024-10-25 20:54:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,38 Calumet St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1003,38 Calumet St,2120.0,42.33266958465359,-71.10526060972818,0101000020E6100000BB15FF96BCC651C0043BBDEA942A4540,Constituent Call,3.235959533356503,1.2319969684492211,0.9568703916041637,2.958053574503843,1.9776536590942242
534,101005738495,2024-10-19 07:32:26,2024-12-26 03:30:00,,OVERDUE,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,304 Newbury St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,0509,304 Newbury St,2115.0,42.34867655603639,-71.08509452845765,0101000020E6100000D332523072C551C07387F26EA12C4540,Citizens Connect App,4.355724161523821,1.0445024049794915,0.648163120373156,2.4526745999348525,0.9160448012486468
539,101005814643,2024-12-09 05:14:03,2025-02-11 05:14:05,,ONTIME,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,INTERSECTION of Washington St & Zeigler St  Roxbury  MA  ,9,10B,9,B2,Roxbury,13,9,0905,INTERSECTION Washington St & Zeigler St,,42.32960781929794,-71.08462173927525,0101000020E6100000F1AD4C716AC551C0FD31CA96302A4540,Citizens Connect App,4.3036089439810885,1.7916109974521532,0.7420281778775109,3.5380789732975373,2.1628658975187847
540,101005759736,2024-11-05 09:57:00,2025-01-10 09:57:27,,OVERDUE,Open, ,Graffiti: Ward 10  1002  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,1552 Tremont St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1002,1552 Tremont St,2120.0,42.332200861418414,-71.09987660722953,0101000020E6100000EC6BDA6064C651C060BFCD8E852A4540,Constituent Call,3.512458093428291,1.2954470297694018,0.7569959490030634,3.062145446725084,1.949340571024853
541,101005809966,2024-12-04 06:14:01,2025-02-06 06:14:05,,ONTIME,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,706-712 Huntington Ave  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1003,706-712 Huntington Ave,2120.0,42.33434958207707,-71.1037106025143,0101000020E61000000883CB31A3C651C0E43994F7CB2A4540,City Worker App,3.3101238529260613,1.119228836094039,0.8313079354908741,2.8644378149692935,1.8442968831330133
542,101005618101,2024-08-10 14:27:00,2024-10-16 04:30:00,2024-09-29 06:20:31,ONTIME,Closed,Case Closed. Closed date : Sun Sep 29 10:20:31 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1727619628/boston/production/pfsfmpdh6zlkf4em385f.jpg#spot=3667b610-fa9a-48cd-9074-80f5d37759f6,176A-176 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,0902,176A-176 W Springfield St,2118.0,42.339436824458325,-71.07963363876011,0101000020E6100000B788B0B718C551C0A50D76AA722B4540,Citizens Connect App,4.5468791441041985,1.5217450784146311,0.4892169303357078,3.1166117880771695,1.6098429608366231
543,101005628130,2024-08-17 13:20:42,2024-10-23 04:30:00,2024-09-19 04:57:17,ONTIME,Closed,Case Closed. Closed date : Thu Sep 19 08:57:17 EDT 2024 Resolved The city of Boston property management department has removed the graffiti from the location with a safe wipe ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1726750633/boston/production/daxmfflemlqebc3df3da.jpg#spot=fea0729b-d2dd-4c7a-92ee-5aec010b77ba,15 Gloucester St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0508,15 Gloucester St,2116.0,42.35087983655212,-71.08473718027273,0101000020E6100000B4817E556CC551C0996867A1E92C4540,Citizens Connect App,4.407705050397573,1.055431514435308,0.7987547239528164,2.357869440096706,0.7995563382594801
544,101005635642,2024-08-22 12:45:59,2024-10-28 12:46:00,2024-09-30 09:31:31,ONTIME,Closed,Case Closed. Closed date : Mon Sep 30 13:31:31 EDT 2024 Resolved Graffiti removed ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1727717487/boston/production/uvt0inayrdenc8lyvb0o.jpg#spot=d6ab2f8a-9d5b-4e0b-aa3b-47215ac3e42b,565-567 Boylston St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,565-567 Boylston St,2116.0,42.35066322349725,-71.07636691013428,0101000020E61000007E610932E3C451C0526A5288E22C4540,Citizens Connect App,4.820391804085225,1.4825615543692892,0.9964258200243643,2.692792568351132,1.1199220431020052
545,101005629236,2024-08-19 02:52:28,2024-10-23 04:30:00,2024-09-29 06:35:06,ONTIME,Closed,Case Closed. Closed date : Sun Sep 29 10:35:06 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1727620501/boston/production/q6bvtn0hqrqg0a39left.jpg#spot=fc7cf8fe-d87b-49de-b846-bb1d0c54e047,223 W Canton St  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,0402,223 W Canton St,2116.0,42.34546954563302,-71.07717051768282,0101000020E6100000706A9C5CF0C451C000219858382C4540,Citizens Connect App,4.714902622498459,1.4828539881835827,0.7286066247062465,2.8954785547204334,1.3334116193342689
548,101005631442,2024-08-20 04:50:46,2024-10-24 09:22:43,2024-11-20 07:39:26,OVERDUE,Closed,Case Closed. Closed date : Wed Nov 20 12:39:26 EST 2024 Noted The city of Boston property management department cannot remove the graffiti from this location due to the tag being to high. We do not remove graffiti that high. It is incumbent upon the owner to remove this graffiti. This case will be closed.  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1732124360/boston/production/ixawlsekc6n73qjbsz10.jpg#spot=f041da7c-1c70-473e-a044-87742256357a,131 Dartmouth St  Boston  MA  02116,4,1C,2,D4,Boston,6,04,0402,131 Dartmouth St,2116.0,42.3465786919,-71.07535827170325,0101000020E6100000B51C80ABD2C451C0B999C9B05C2C4540,Citizens Connect App,4.818020758039793,1.557814825750546,0.8479702347732664,2.9119422851718255,1.3410428687926543
549,101005651362,2024-09-01 04:23:03,2024-11-06 03:30:00,2024-09-29 06:41:46,ONTIME,Closed,Case Closed. Closed date : Sun Sep 29 10:41:46 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1727620899/boston/production/mcrifclxh4l1urdjpsbv.jpg#spot=35b36544-b0fa-4d88-94fb-716db2a745bd,652A-652 Tremont St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 9,0901,652A-652 Tremont St,2118.0,42.34170726125004,-71.07519852360613,0101000020E610000022E6770DD0C451C0F5EF4310BD2B4540,Citizens Connect App,4.784429053842769,1.6576327768899586,0.727111675859723,3.1500559144348776,1.5988837706504357
550,101005631650,2024-08-20 10:20:03,2024-10-24 10:20:04,2024-09-15 06:09:42,ONTIME,Closed,Case Closed. Closed date : Sun Sep 15 10:09:42 EDT 2024 Resolved The graffiti at this location was removed by the city of Boston property management graffiti department ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1726409376/boston/production/j12bphmxsy72bv99uzzo.jpg#spot=61282e2e-5da1-4227-ae89-86bb2d27069a,180 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,180 Newbury St,2116.0,42.35026954784959,-71.07920051182732,0101000020E6100000FD07069F11C551C03C66EEA1D52C4540,Citizens Connect App,4.673246049396337,1.3379252059557234,0.8854644702791504,2.596944209177318,1.0236677071273201
551,101005652675,2024-09-01 19:19:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,130 Dartmouth St  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,0402,130 Dartmouth St,2116.0,42.34677954439578,-71.07610051264686,0101000020E6100000BC41AFD4DEC451C0030DA945632C4540,Constituent Call,4.782833469879601,1.518090628880299,0.8246766510977551,2.874350866337849,1.3042882141997139
552,101005809955,2024-12-04 06:08:56,2025-02-06 06:08:59,,ONTIME,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,698 Huntington Ave  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1003,698 Huntington Ave,2120.0,42.33451958213726,-71.10329060071457,0101000020E610000069032E509CC651C05893A489D12A4540,City Worker App,3.3313055781332532,1.1093951892138698,0.8068625124722314,2.8587276510802875,1.827402115593396
553,101005816788,2024-12-11 01:08:00,,,ONTIME,Open, ,Automotive Noise Disturbance,Boston Police Department,Noise Disturbance,Automotive Noise Disturbance,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,186 Newbury St  Boston  MA  02116,4,1C,8,D4,Boston,14,05,0507,186 Newbury St,2116.0,42.35012554888216,-71.07956051313616,0101000020E6100000427EFA8417C551C0B1F8FAE9D02C4540,Constituent Call,4.653140638269391,1.3197027686547678,0.8667838884038046,2.5893151900288167,1.016707568474175
555,101005812824,2024-12-06 18:35:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of E Dedham St & Harrison Ave  Roxbury  MA  ,4,1C,2,D4,South End,6,8,0801,INTERSECTION E Dedham St & Harrison Ave,,42.33932184822277,-71.06968067581312,0101000020E6100000F4F1EFA575C451C0B077F8E56E2B4540,Constituent Call,5.053978252381749,1.9808752628149364,0.9974386199536472,3.4657312755501204,1.9049176648716408
556,101005814637,2024-12-09 05:11:35,2025-02-11 05:11:38,,ONTIME,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,10 Roxbury St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,09,0905,10 Roxbury St,2119.0,42.32944493284049,-71.08511773856968,0101000020E6100000D7DDAB9172C551C0003166402B2A4540,Citizens Connect App,4.279479808744957,1.78588098666176,0.7452366472189753,3.535759057381555,2.168271408593117
557,101005814653,2024-12-09 05:19:45,2025-02-11 05:19:46,,ONTIME,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,152-156 Dudley St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,0804,152-156 Dudley St,2119.0,42.32886474238473,-71.08321289617189,0101000020E61000007AEA2E5C53C551C0C9AC683D182A4540,Citizens Connect App,4.380353262308856,1.8758021465861552,0.8150990690149741,3.618056585550767,2.229916429922623
558,101005814656,2024-12-09 05:20:27,2025-02-11 05:20:30,,ONTIME,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,34 Warren St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,08,0804,34 Warren St,2119.0,42.32943555505727,-71.08293656694104,0101000020E6100000E0A92CD54EC551C0288EBBF12A2A4540,Citizens Connect App,4.39043115329424,1.8532255715698576,0.7843302159243136,3.5908636614910865,2.1954222784079858
560,101005683046,2024-09-13 17:24:20,2024-11-20 03:30:00,2024-10-05 04:17:46,ONTIME,Closed,Case Closed. Closed date : Sat Oct 05 08:17:46 EDT 2024 Resolved Done by other ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1728130660/boston/production/noecgyk4tqnhpaleumne.jpg#spot=898dee98-7b87-4389-a0a1-ae7fdf776ff6,INTERSECTION of Burbank St & Edgerly Rd  Boston  MA  ,4,10A,9,D4,Back Bay,14,4,0405,INTERSECTION Burbank St & Edgerly Rd,,42.34435784283567,-71.08719436418954,0101000020E6100000BCA5AB9794C551C0D78CF4EA132C4540,Citizens Connect App,4.197279461336501,1.021965383953351,0.33115867730186616,2.6104855273604373,1.1450036048973893
563,101005694448,2024-09-22 11:03:00,,,ONTIME,Open, ,Generic Noise Disturbance,Mayor's 24 Hour Hotline,Generic Noise Disturbance,Undefined Noise Disturbance,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,200 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,05,0508,200 Newbury St,2116.0,42.349972916543145,-71.08014440265309,0101000020E61000008F16FD1521C551C0EF849BE9CB2C4540,Constituent Call,4.6217500687242135,1.290149493794079,0.841374340899865,2.5735827268559763,1.002328366118547
564,101005235504,2024-01-03 19:54:58,2024-03-11 04:30:00,2024-03-30 06:05:36,OVERDUE,Closed,Case Closed. Closed date : Sat Mar 30 10:05:36 EDT 2024 Resolved The graffiti at this location was removed by other  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1711807531/boston/production/r36olrcdlgvx4akszxmv.jpg#spot=510314dc-97dd-46c3-b72e-fcdcd7f5861a,1 Exeter Plz  Boston  MA  02116,4,1C,8,D4,Boston,14,05,0507,1 Exeter Plz,2116.0,42.34986902281133,-71.07928127135864,0101000020E6100000ECEAC0F112C551C0D86D1582C82C4540,Citizens Connect App,4.663265399839389,1.3344232222232706,0.8605707708094765,2.6116639489482596,1.0392110930176395
565,101005236198,2024-01-04 06:49:00,2024-03-11 07:49:57,2024-05-13 07:35:13,OVERDUE,Closed,Case Closed. Closed date : Mon May 13 11:35:13 EDT 2024 Resolved Done  ,Graffiti: Ward 10  1002  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715614505/boston/production/o3vdkmu7jhlmxy7lsj9l.jpg#spot=07443314-b305-45dd-bdab-b0db1eda3b0e,33 Wigglesworth St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1002,33 Wigglesworth St,2120.0,42.334727580723765,-71.10247759871652,0101000020E6100000D8C333FE8EC651C08E23765AD82A4540,Constituent Call,3.372558145107367,1.099953163921128,0.7633505729571047,2.8562657095956867,1.8033249057912561
567,101005824241,2024-12-18 06:24:06,2025-02-20 06:24:10,,ONTIME,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,145 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,145 Newbury St,2116.0,42.351209545519225,-71.07740050567686,0101000020E6100000DD244021F4C451C02806346FF42C4540,Citizens Connect App,4.7772977154327405,1.430574176626545,0.9922473136266796,2.627943754540791,1.0550342463698987
568,101005266071,2024-01-19 11:56:17,2024-03-25 12:56:17,2024-01-19 12:15:41,ONTIME,Closed,Case Closed. Closed date : 2024-01-19 17:15:41.65 Sumission error  case closed ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,INTERSECTION of Pontiac St & Tremont St  Mission Hill  MA  ,9,10A,7,B2,Mission Hill,14,10,1002,INTERSECTION Pontiac St & Tremont St,,42.33268235968458,-71.10058001065468,0101000020E61000002A1924E76FC651C09466E755952A4540,Constituent Call,3.4745711211610026,1.2554623976442272,0.7613695802976578,3.019588423362992,1.922209343581864
569,101005231941,2024-01-01 09:55:54,2024-03-07 03:30:00,2024-02-13 08:22:42,ONTIME,Closed,Case Closed. Closed date : 2024-02-13 13:22:42.26 Case Resolved The graffiti tag at this location has been removed by the City of Boston Property Management Department. This case number has been resolved and closed.     ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,1500-1502 Tremont St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1002,1500-1502 Tremont St,2120.0,42.33207957707849,-71.09929059805656,0101000020E610000001DDF3C65AC651C05E9C6595812A4540,Citizens Connect App,3.5428794470049865,1.3104289888374934,0.7417323853572124,3.0793766210528024,1.9534206925561604
571,101005234107,2024-01-03 03:27:33,2024-03-08 03:30:00,2024-03-04 04:21:00,ONTIME,Closed,Case Closed. Closed date : Mon Mar 04 09:21:00 EST 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti: 09  0903  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1709562057/boston/production/hvc0j5disjjjl2zbsfct.jpg#spot=458d8c17-91c6-4d58-ae16-7a702046afe2,600 Columbus Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,0903,600 Columbus Ave,2118.0,42.33996506566444,-71.08216635759335,0101000020E610000079ACAE3642C551C0D767ABF9832B4540,Self Service,4.420141173547592,1.3919700281420564,0.3594015016355241,3.0076035503807232,1.5208672708048474
572,101005275207,2024-01-27 11:56:40,2024-04-02 04:30:00,2024-05-28 12:19:39,OVERDUE,Closed,Case Closed. Closed date : Tue May 28 16:19:39 EDT 2024 Resolved Done by other  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1716927575/boston/production/ppy4hms5anyvsalqp1j5.jpg#spot=19529a43-6347-4137-add9-bf00cc28e3ae,40 Worcester St  Roxbury  MA  02118,4,1C,7,D4,South End,6,09,0902,40 Worcester St,2118.0,42.338447259006855,-71.07703392159436,0101000020E61000008C7BAF1FEEC451C07A6D623D522B4540,Citizens Connect App,4.675985754746197,1.6709136601422225,0.6283410328935796,3.2540318449514154,1.733961206334751
575,101005722268,2024-10-05 08:38:24,2024-12-12 03:30:00,2024-10-05 08:42:07,ONTIME,Closed,Case Closed. Closed date : Sat Oct 05 12:42:07 EDT 2024 Resolved The city of Boston property management department has removed the graffiti from this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1728146523/boston/production/dwtu3gy5blotg8uwwxhb.jpg#spot=1164b7bf-ecd9-4156-9e04-cfb40a27fc93,23-25 Saint Stephen St  Boston  MA  02115,4,10A,8,D4,Boston,14,04,0407,23-25 Saint Stephen St,2115.0,42.34293243341724,-71.08658085489759,0101000020E6100000AC0F6D8A8AC551C0E321C135E52B4540,City Worker App,4.215198105143484,1.0940573216068377,0.25443102968854436,2.7080275172209585,1.248350019908604
577,101005275422,2024-01-28 01:39:54,2024-04-02 04:30:00,2024-05-13 06:17:53,OVERDUE,Closed,Case Closed. Closed date : Mon May 13 10:17:53 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715609863/boston/production/dtgcdrsw5xusgtiaqrbt.jpg#spot=f397c531-6522-43fe-b9aa-0b31d28e04e0 | https://spot-boston-res.cloudinary.com/image/upload/v1715609865/boston/production/bxx6aipl09bzzgeg5qzb.jpg#spot=a1a8b383-d7e2-4f55-b04e-bb86ab4ee803,1439 Tremont St  Mission Hill  MA  02120,9,10A,7,B2,Mission Hill,13,09,0904,1439 Tremont St,2120.0,42.33185373142764,-71.09655409462052,0101000020E610000029AC39F12DC651C0C5C4DD2E7A2A4540,Citizens Connect App,3.6833925036538697,1.3652586578417845,0.6652282545778986,3.140607420598203,1.9553493270504694
578,101005722758,2024-10-05 23:15:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,300 Marlborough St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0508,300 Marlborough St,2116.0,42.35120955415921,-71.08399052068712,0101000020E61000009DE1C61960C551C00A94466FF42C4540,Constituent Call,4.450211669177587,1.094327698491123,0.832011080279397,2.3701698237029385,0.805651868273117
579,101005731124,2024-10-12 13:26:17,2024-12-19 03:30:00,,OVERDUE,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,INTERSECTION of Putnam St & Roxbury St  Roxbury  MA  ,9,10B,9,B2,Roxbury,13,9,0905,INTERSECTION Putnam St & Roxbury St,,42.33035396886891,-71.08890262233315,0101000020E6100000C5DC9F94B0C551C0A932F209492A4540,Citizens Connect App,4.081145832618598,1.6271028832054228,0.6528416787726513,3.391125203634849,2.073002309692781
580,101005731139,2024-10-12 13:39:06,2024-12-19 03:30:00,2024-10-26 09:30:09,ONTIME,Closed,Case Closed. Closed date : Sat Oct 26 13:30:09 EDT 2024 Resolved The graffiti at this location was removed by the city of Boston property management graffiti department ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1729963802/boston/production/cjluffri5yddgha5dlob.jpg#spot=07944758-7728-4516-a130-96f5545210f0,781 Parker St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,10,1005,781 Parker St,2120.0,42.32957535955208,-71.09894956956488,0101000020E6100000014F933055C651C0FB6B7F862F2A4540,Citizens Connect App,3.5759853405734647,1.4828266961649776,0.8643274118577798,3.2493626620568175,2.122973557287228
581,101005731143,2024-10-12 13:40:38,2024-12-19 03:30:00,2024-10-26 06:02:31,ONTIME,Closed,Case Closed. Closed date : Sat Oct 26 10:02:31 EDT 2024 Resolved The graffiti at this location was removed by the city of Boston property management graffiti department ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1729951343/boston/production/fnjvzpfixkl7ctorzvnl.jpg#spot=4a60d79c-40a9-4215-99b8-d98d62542ec2,7 Hillside St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1005,7 Hillside St,2120.0,42.32943957704454,-71.09922060327796,0101000020E6100000C48A5FA159C651C00AB578132B2A4540,Citizens Connect App,3.563327010711628,1.4889803399478663,0.8799914219784151,3.2541580655111826,2.1339129366271745
582,101005731301,2024-10-12 21:48:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,40-42 Clearway St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 4,0406,40-42 Clearway St,2115.0,42.34532955697627,-71.08522053663505,0101000020E6100000E372D64074C551C012C748C2332C4540,Constituent Call,4.307076861220605,1.0906383081003876,0.4327492105668523,2.6209894136093195,1.118815644741003
583,101005269903,2024-01-23 09:41:00,2024-03-27 10:41:56,2024-05-13 07:04:33,OVERDUE,Closed,Case Closed. Closed date : Mon May 13 11:04:33 EDT 2024 Resolved City of Boston property management department removed graffiti from this location with chemicals and power washer  ,Graffiti: 10  1002  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715612669/boston/production/a69h9khnovlpeaw9sx74.jpg#spot=2a254817-2ba6-427a-a4d2-ce917c0b45a2,INTERSECTION of Pontiac St & Tremont St  Mission Hill  MA  ,9,10A,7,B2,Mission Hill,14,10,1002,INTERSECTION Pontiac St & Tremont St,,42.33268235968458,-71.10058001065468,0101000020E61000002A1924E76FC651C09466E755952A4540,Constituent Call,3.4745711211610026,1.2554623976442272,0.7613695802976578,3.019588423362992,1.922209343581864
584,101005751501,2024-10-29 18:18:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,476 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,0902,476 Massachusetts Ave,2118.0,42.34000955096644,-71.08069053817343,0101000020E61000004CA3A5082AC551C040DDD66E852B4540,Constituent Call,4.495546099228994,1.4552098710849843,0.43483415293329,3.0518850061967697,1.5500930427349329
585,101005292446,2024-02-10 13:52:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,631 Tremont St  Roxbury  MA  02118,4,1C,2,D4,South End,6,04,0401,631 Tremont St,2118.0,42.342459543291085,-71.07491051966257,0101000020E6100000EF047E55CBC451C0B451DDB6D52B4540,Constituent Call,4.803974893032775,1.6531319804290392,0.7525543107137154,3.1233724982172593,1.567087371513883
586,101005292537,2024-02-10 22:51:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,129 W Newton St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 4,0403,129 W Newton St,2118.0,42.34206954646076,-71.07704052528975,0101000020E61000008325623BEEC451C0D58055EFC82B4540,Constituent Call,4.693080729820424,1.5609751294657426,0.6404883632248238,3.0669602812337864,1.5230736962418332
587,101005758701,2024-11-04 15:46:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Lenox St & E Lenox St  Roxbury  MA  ,4,10B,9,D4,Roxbury,13,8,0803,INTERSECTION Lenox St & E Lenox St,,42.33504902965777,-71.07879726475893,0101000020E6100000D9C9AE030BC551C0E477F8E2E22A4540,Constituent Call,4.581718001662689,1.727849333937409,0.6245351267979946,3.382341312802627,1.9012058755733054
588,101005299803,2024-02-17 12:48:10,2024-04-24 04:30:00,2024-05-06 13:34:28,OVERDUE,Closed,Case Closed. Closed date : Mon May 06 17:34:28 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715031265/boston/production/izok4ol5oqhywydnqfz3.jpg#spot=d9a7cd2d-bc97-456a-8055-2e3d701598b4,321-323 Columbus Ave  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,0402,321-323 Columbus Ave,2116.0,42.34645954324567,-71.07492051102133,0101000020E6100000B828667FCBC451C04AD04BC9582C4540,Citizens Connect App,4.838804204915513,1.5812671563859566,0.862274146759991,2.93417891161697,1.3628487964627474
